date;bugs;reliability_remediation_effort;reliability_rating;vulnerabilities;security_remediation_effort;security_rating;code_smells;sqale_index;sqale_rating;development_cost;sqale_debt_ratio;new_sqale_debt_ratio;effort_to_reach_maintainability_rating_a;normalized_td;coverage;lines_to_cover;uncovered_lines;line_coverage;duplicated_lines;duplicated_blocks;duplicated_files;duplicated_lines_density;lines;ncloc;new_lines;ncloc_language_distribution;classes;files;directories;functions;statements;comment_lines;comment_lines_density;complexity;file_complexity;class_complexity;function_complexity;function_complexity_distribution;file_complexity_distribution;cognitive_complexity;violations;blocker_violations;critical_violations;major_violations;minor_violations;info_violations;false_positive_issues;wont_fix_issues;open_issues;reopened_issues;confirmed_issues
27/4/2009;21;135;5;7;105;2;204;2514;1;199890;1.3;0;0;0.377307519;0;3566;3566;0;765;20;15;4;19139;6663;;java=6663;93;89;6;825;2839;6789;50.5;1608;18.1;17.3;1.9;"1=506;2=209;4=53;6=24;8=7;10=5;12=5";"0=24;5=17;10=24;20=14;30=7;60=0;90=3";1166;232;15;46;62;93;16;0;0;232;0;0
19/5/2009;21;135;5;7;105;2;204;2514;1;199890;1.3;0;0;0.377307519;0;3566;3566;0;765;20;15;4;19139;6663;;java=6663;93;89;6;825;2839;6789;50.5;1608;18.1;17.3;1.9;"1=506;2=209;4=53;6=24;8=7;10=5;12=5";"0=24;5=17;10=24;20=14;30=7;60=0;90=3";1166;232;15;46;62;93;16;0;0;232;0;0
12/8/2009;21;135;5;7;105;2;202;2474;1;199860;1.2;0;0;0.371359952;0;3563;3563;0;671;18;13;3.5;19199;6662;;java=6662;93;89;6;827;2830;6833;50.6;1607;18.1;17.3;1.9;"1=510;2=207;4=53;6=24;8=7;10=5;12=5";"0=25;5=16;10=24;20=14;30=7;60=0;90=3";1158;230;15;46;60;93;16;0;0;230;0;0
18/8/2009;21;135;5;7;105;2;205;2466;1;199320;1.2;0;0;0.371161951;0;3560;3560;0;584;16;13;3;19182;6644;;java=6644;93;89;6;825;2823;6841;50.7;1602;18;17.2;1.9;"1=511;2=204;4=53;6=24;8=7;10=5;12=5";"0=25;5=17;10=23;20=14;30=7;60=0;90=3";1155;233;15;48;60;94;16;0;0;233;0;0
20/8/2009;21;135;5;7;105;2;204;2464;1;199320;1.2;0;0;0.370860927;0;3561;3561;0;584;16;13;3;19182;6644;;java=6644;93;89;6;825;2824;6841;50.7;1602;18;17.2;1.9;"1=511;2=204;4=53;6=24;8=7;10=5;12=5";"0=25;5=17;10=23;20=14;30=7;60=0;90=3";1155;232;15;48;60;93;16;0;0;232;0;0
8/1/2010;21;135;5;7;105;2;204;2464;1;199380;1.2;0;0;0.370749323;0;3561;3561;0;584;16;13;3;19182;6646;;java=6646;93;89;6;825;2824;6845;50.7;1602;18;17.2;1.9;"1=511;2=204;4=53;6=24;8=7;10=5;12=5";"0=25;5=17;10=23;20=14;30=7;60=0;90=3";1155;232;15;48;60;93;16;0;0;232;0;0
9/1/2010;21;135;5;7;105;2;204;2464;1;199380;1.2;0;0;0.370749323;0;3561;3561;0;584;16;13;3;19182;6646;;java=6646;93;89;6;825;2824;6845;50.7;1602;18;17.2;1.9;"1=511;2=204;4=53;6=24;8=7;10=5;12=5";"0=25;5=17;10=23;20=14;30=7;60=0;90=3";1155;232;15;48;60;93;16;0;0;232;0;0
10/1/2010;21;135;5;7;105;2;204;2464;1;199380;1.2;0;0;0.370749323;0;3561;3561;0;584;16;13;3;19182;6646;;java=6646;93;89;6;825;2824;6844;50.7;1602;18;17.2;1.9;"1=511;2=204;4=53;6=24;8=7;10=5;12=5";"0=25;5=17;10=23;20=14;30=7;60=0;90=3";1155;232;15;48;60;93;16;0;0;232;0;0
11/1/2010;21;135;5;7;105;2;204;2464;1;198900;1.2;0;0;0.371644042;0;3551;3551;0;584;16;13;3;19171;6630;;java=6630;93;89;6;826;2817;6845;50.8;1599;18;17.2;1.9;"1=516;2=200;4=53;6=24;8=7;10=5;12=5";"0=25;5=17;10=23;20=14;30=7;60=0;90=3";1147;232;15;48;60;93;16;0;0;232;0;0
23/1/2010;21;135;5;7;105;2;204;2464;1;198900;1.2;0;0;0.371644042;0;3551;3551;0;584;16;13;3;19171;6630;;java=6630;93;89;6;826;2817;6845;50.8;1599;18;17.2;1.9;"1=516;2=200;4=53;6=24;8=7;10=5;12=5";"0=25;5=17;10=23;20=14;30=7;60=0;90=3";1147;232;15;48;60;93;16;0;0;232;0;0
5/3/2010;21;135;5;7;105;2;204;2464;1;198900;1.2;0;0;0.371644042;0;3551;3551;0;584;16;13;3;19171;6630;;java=6630;93;89;6;826;2817;6845;50.8;1599;18;17.2;1.9;"1=516;2=200;4=53;6=24;8=7;10=5;12=5";"0=25;5=17;10=23;20=14;30=7;60=0;90=3";1147;232;15;48;60;93;16;0;0;232;0;0
6/3/2010;22;145;5;7;105;2;205;2469;1;199080;1.2;0;0;0.372061483;0;3553;3553;0;584;16;13;3;19205;6636;;java=6636;93;89;6;827;2819;6868;50.9;1601;18;17.2;1.9;"1=517;2=200;4=53;6=24;8=7;10=5;12=5";"0=25;5=17;10=23;20=14;30=7;60=0;90=3";1150;234;15;48;62;93;16;0;0;234;0;0
7/3/2010;23;160;5;7;105;2;207;2470;1;201630;1.2;0;0;0.367504836;0;3595;3595;0;584;16;13;3;19561;6721;;java=6721;94;90;6;838;2857;7040;51.2;1620;18;17.2;1.9;"1=525;2=201;4=55;6=24;8=7;10=5;12=5";"0=25;5=17;10=25;20=13;30=7;60=0;90=3";1158;237;15;48;63;94;17;0;0;237;0;0
8/3/2010;23;160;5;7;105;2;207;2470;1;202170;1.2;0;0;0.366523223;0;3608;3608;0;584;16;13;3;19606;6739;;java=6739;94;90;6;840;2866;7058;51.2;1626;18.1;17.3;1.9;"1=525;2=203;4=55;6=24;8=7;10=5;12=5";"0=25;5=17;10=25;20=13;30=7;60=0;90=3";1162;237;15;48;63;94;17;0;0;237;0;0
9/3/2010;23;160;5;7;105;2;209;2474;1;203460;1.2;0;0;0.364789148;0;3633;3633;0;584;16;13;3;19714;6782;;java=6782;94;90;6;843;2889;7101;51.1;1637;18.2;17.4;1.9;"1=525;2=204;4=57;6=24;8=7;10=5;12=5";"0=25;5=17;10=25;20=13;30=7;60=0;90=3";1174;239;15;48;63;96;17;0;0;239;0;0
13/3/2010;22;150;5;7;105;2;209;2474;1;203370;1.2;0;0;0.364950583;0;3632;3632;0;584;16;13;3;19693;6779;;java=6779;94;90;6;842;2888;7086;51.1;1636;18.2;17.4;1.9;"1=524;2=204;4=57;6=24;8=7;10=5;12=5";"0=25;5=17;10=25;20=13;30=7;60=0;90=3";1174;238;15;48;62;96;17;0;0;238;0;0
14/3/2010;22;150;5;7;105;2;209;2474;1;203370;1.2;0;0;0.364950583;0;3632;3632;0;584;16;13;3;19693;6779;;java=6779;94;90;6;842;2888;7086;51.1;1636;18.2;17.4;1.9;"1=524;2=204;4=57;6=24;8=7;10=5;12=5";"0=25;5=17;10=25;20=13;30=7;60=0;90=3";1174;238;15;48;62;96;17;0;0;238;0;0
15/4/2010;23;160;5;7;105;2;211;2504;1;204810;1.2;0;0;0.366778966;0;3673;3673;0;822;18;13;4.1;19810;6827;;java=6827;94;90;6;846;2925;7136;51.1;1648;18.3;17.5;1.9;"1=520;2=212;4=57;6=24;8=7;10=5;12=5";"0=25;5=16;10=26;20=13;30=7;60=0;90=3";1182;241;15;50;63;96;17;0;0;241;0;0
22/4/2010;23;160;5;7;105;2;211;2504;1;204810;1.2;0;0;0.366778966;0;3673;3673;0;822;18;13;4.1;19810;6827;;java=6827;94;90;6;846;2925;7136;51.1;1648;18.3;17.5;1.9;"1=520;2=212;4=57;6=24;8=7;10=5;12=5";"0=25;5=16;10=26;20=13;30=7;60=0;90=3";1182;241;15;50;63;96;17;0;0;241;0;0
5/8/2010;23;160;5;7;105;2;210;2484;1;205290;1.2;0;0;0.362998685;0;3679;3679;0;822;18;13;4.1;19872;6843;;java=6843;95;91;6;849;2928;7145;51.1;1651;18.1;17.4;1.9;"1=523;2=212;4=57;6=24;8=7;10=5;12=5";"0=26;5=16;10=26;20=13;30=7;60=0;90=3";1182;240;15;50;62;96;17;0;0;240;0;0
6/8/2010;23;160;5;7;105;2;211;2486;1;205770;1.2;0;0;0.362443505;0;3684;3684;0;822;18;13;4.1;19949;6859;;java=6859;95;91;6;856;2932;7173;51.1;1656;18.2;17.4;1.9;"1=530;2=212;4=57;6=24;8=7;10=5;12=5";"0=26;5=16;10=26;20=13;30=7;60=0;90=3";1180;241;15;50;62;97;17;0;0;241;0;0
9/9/2010;23;160;5;7;105;2;211;2486;1;206130;1.2;0;0;0.361810508;0;3692;3692;0;822;18;13;4.1;20106;6871;;java=6871;95;91;6;858;2938;7309;51.5;1658;18.2;17.5;1.9;"1=532;2=212;4=57;6=24;8=7;10=5;12=5";"0=26;5=16;10=26;20=13;30=7;60=0;90=3";1180;241;15;50;62;97;17;0;0;241;0;0
10/9/2010;23;160;5;7;105;2;211;2486;1;206130;1.2;0;0;0.361810508;0;3692;3692;0;822;18;13;4.1;20155;6871;;java=6871;95;91;6;858;2938;7358;51.7;1658;18.2;17.5;1.9;"1=532;2=212;4=57;6=24;8=7;10=5;12=5";"0=26;5=16;10=26;20=13;30=7;60=0;90=3";1180;241;15;50;62;97;17;0;0;241;0;0
29/9/2010;23;160;5;3;45;2;215;2518;1;207060;1.2;0;0;0.364821791;0;3709;3709;0;822;18;13;4.1;20253;6902;;java=6902;95;91;6;862;2954;7401;51.7;1667;18.3;17.5;1.9;"1=534;2=213;4=59;6=23;8=7;10=5;12=5";"0=26;5=16;10=26;20=13;30=7;60=0;90=3";1185;241;15;50;64;93;19;0;0;241;0;0
30/9/2010;24;175;5;3;45;2;238;2851;1;216930;1.3;0;0;0.394274651;0;3885;3885;0;822;18;13;3.9;21322;7231;;java=7231;100;96;6;909;3100;7790;51.9;1747;18.2;17.5;1.9;"1=564;2=221;4=59;6=24;8=10;10=5;12=5";"0=27;5=18;10=27;20=14;30=5;60=2;90=3";1254;265;16;57;79;94;19;0;0;265;0;0
1/10/2010;24;175;5;3;45;2;242;2934;1;217560;1.3;0;0;0.404578047;0;3898;3898;0;822;18;13;3.8;21385;7252;;java=7252;100;96;6;912;3114;7828;51.9;1750;18.2;17.5;1.9;"1=567;2=221;4=59;6=24;8=10;10=5;12=5";"0=27;5=18;10=26;20=15;30=5;60=2;90=3";1257;269;16;57;83;94;19;0;0;269;0;0
2/10/2010;23;165;5;3;45;2;241;2962;1;217530;1.4;0;0;0.40849538;0;3897;3897;0;822;18;13;3.8;21379;7251;;java=7251;100;96;6;911;3113;7829;51.9;1749;18.2;17.5;1.9;"1=566;2=221;4=59;6=24;8=10;10=5;12=5";"0=27;5=18;10=26;20=15;30=5;60=2;90=3";1257;267;16;57;82;93;19;0;0;267;0;0
3/10/2010;23;165;5;3;45;2;241;2962;1;217530;1.4;0;0;0.40849538;0;3897;3897;0;822;18;13;3.8;21380;7251;;java=7251;100;96;6;911;3113;7830;51.9;1749;18.2;17.5;1.9;"1=566;2=221;4=59;6=24;8=10;10=5;12=5";"0=27;5=18;10=26;20=15;30=5;60=2;90=3";1257;267;16;57;82;93;19;0;0;267;0;0
4/10/2010;26;195;5;3;45;2;243;2988;1;221790;1.3;0.399385561;0;0.404166103;0;3980;3980;0;822;18;13;3.8;21713;7393;;java=7393;101;97;6;927;3186;7929;51.7;1787;18.4;17.7;1.9;"1=573;2=227;4=62;6=23;8=11;10=5;12=5";"0=27;5=18;10=26;20=15;30=6;60=2;90=3";1290;272;16;58;85;94;19;0;0;272;0;0
5/10/2010;23;165;5;3;45;2;257;3115;1;236790;1.3;0;0;0.39465349;0;4284;4284;0;822;18;13;3.6;22797;7893;;java=7893;104;100;6;965;3398;8261;51.1;1905;19.1;18.3;2;"1=594;2=236;4=64;6=25;8=12;10=6;12=7";"0=27;5=19;10=27;20=15;30=6;60=3;90=3";1445;283;17;62;91;94;19;0;0;283;0;0
6/10/2010;23;165;5;3;45;2;257;3083;1;236550;1.3;0;0;0.390995561;0;4263;4263;0;822;18;13;3.6;22834;7885;;java=7885;104;100;6;968;3408;8282;51.2;1910;19.1;18.4;2;"1=596;2=237;4=64;6=25;8=12;10=6;12=7";"0=27;5=19;10=26;20=16;30=6;60=2;90=4";1434;283;16;61;88;99;19;0;0;283;0;0
7/10/2010;23;165;5;3;45;2;257;3083;1;236100;1.3;0;0;0.391740788;0;4250;4250;0;822;18;13;3.6;22916;7870;;java=7870;104;100;6;968;3401;8378;51.6;1908;19.1;18.3;2;"1=596;2=237;4=64;6=25;8=12;10=6;12=7";"0=27;5=19;10=26;20=16;30=6;60=3;90=3";1423;283;17;61;87;99;19;0;0;283;0;0
8/10/2010;23;165;5;3;45;2;257;3083;1;236100;1.3;0;0;0.391740788;0;4250;4250;0;822;18;13;3.6;22916;7870;;java=7870;104;100;6;968;3401;8378;51.6;1908;19.1;18.3;2;"1=596;2=237;4=64;6=25;8=12;10=6;12=7";"0=27;5=19;10=26;20=16;30=6;60=3;90=3";1423;283;17;61;87;99;19;0;0;283;0;0
9/10/2010;25;195;5;3;45;2;262;3143;1;236880;1.3;0;0;0.398049645;0;4265;4265;0;822;18;13;3.6;22969;7896;;java=7896;104;100;6;970;3411;8392;51.5;1919;19.2;18.5;2;"1=598;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=25;20=17;30=5;60=4;90=3";1436;290;17;61;93;100;19;0;0;290;0;0
10/10/2010;25;195;5;3;45;2;263;3163;1;236880;1.3;0;0;0.400582573;0;4265;4265;0;822;18;13;3.6;22969;7896;;java=7896;104;100;6;970;3411;8392;51.5;1919;19.2;18.5;2;"1=598;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=25;20=17;30=5;60=4;90=3";1436;291;17;61;94;100;19;0;0;291;0;0
11/10/2010;25;195;5;3;45;2;263;3163;1;236880;1.3;0;0;0.400582573;0;4265;4265;0;822;18;13;3.6;22967;7896;;java=7896;104;100;6;970;3411;8390;51.5;1919;19.2;18.5;2;"1=598;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=25;20=17;30=5;60=4;90=3";1436;291;17;61;94;100;19;0;0;291;0;0
13/10/2010;25;195;5;3;45;2;263;3163;1;236880;1.3;0;0;0.400582573;0;4265;4265;0;822;18;13;3.6;22969;7896;;java=7896;104;100;6;970;3411;8390;51.5;1919;19.2;18.5;2;"1=598;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=25;20=17;30=5;60=4;90=3";1436;291;17;61;94;100;19;0;0;291;0;0
14/10/2010;25;195;5;3;45;2;263;3163;1;236880;1.3;0;0;0.400582573;0;4265;4265;0;822;18;13;3.6;22953;7896;;java=7896;104;100;6;970;3411;8377;51.5;1919;19.2;18.5;2;"1=598;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=25;20=17;30=5;60=4;90=3";1436;291;17;61;94;100;19;0;0;291;0;0
15/10/2010;25;195;5;3;45;2;263;3163;1;236880;1.3;0;0;0.400582573;0;4264;4264;0;822;18;13;3.6;22953;7896;;java=7896;104;100;6;970;3411;8377;51.5;1919;19.2;18.5;2;"1=598;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=25;20=17;30=5;60=4;90=3";1436;291;17;61;94;100;19;0;0;291;0;0
16/10/2010;25;195;5;3;45;2;264;3168;1;236910;1.3;0;0;0.401164999;0;4267;4267;0;822;18;13;3.6;22942;7897;;java=7897;104;100;6;968;3414;8373;51.5;1919;19.2;18.5;2;"1=596;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=24;20=18;30=6;60=3;90=3";1438;292;17;61;94;101;19;0;0;292;0;0
18/10/2010;25;195;5;3;45;2;264;3168;1;236910;1.3;0;0;0.401164999;0;4267;4267;0;822;18;13;3.6;22942;7897;;java=7897;104;100;6;968;3414;8373;51.5;1919;19.2;18.5;2;"1=596;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=24;20=18;30=6;60=3;90=3";1438;292;17;61;94;101;19;0;0;292;0;0
8/11/2010;25;195;5;3;45;2;264;3168;1;236910;1.3;0;0;0.401164999;0;4267;4267;0;822;18;13;3.6;22942;7897;;java=7897;104;100;6;968;3414;8373;51.5;1919;19.2;18.5;2;"1=596;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=24;20=18;30=6;60=3;90=3";1438;292;17;61;94;101;19;0;0;292;0;0
12/11/2010;25;195;5;3;45;2;264;3168;1;236910;1.3;0;0;0.401164999;0;4267;4267;0;822;18;13;3.6;22993;7897;;java=7897;104;100;6;968;3414;8414;51.6;1919;19.2;18.5;2;"1=596;2=235;4=64;6=26;8=13;10=6;12=7";"0=27;5=19;10=24;20=18;30=6;60=3;90=3";1438;292;17;61;94;101;19;0;0;292;0;0
23/12/2010;25;195;5;3;45;2;265;3173;1;236910;1.3;0;0;0.401798151;0;4267;4267;0;822;18;13;3.6;22993;7897;;java=7897;104;100;6;968;3414;8414;51.6;1920;19.2;18.5;2;"1=596;2=235;4=63;6=27;8=13;10=6;12=7";"0=27;5=19;10=24;20=18;30=6;60=3;90=3";1440;293;17;61;95;101;19;0;0;293;0;0
24/12/2010;25;195;5;3;45;2;264;3168;1;237240;1.3;0;0;0.40060698;0;4273;4273;0;822;18;13;3.6;23011;7908;;java=7908;104;100;6;969;3419;8417;51.6;1922;19.2;18.5;2;"1=597;2=234;4=64;6=27;8=13;10=6;12=7";"0=27;5=19;10=24;20=18;30=6;60=3;90=3";1442;292;17;61;94;101;19;0;0;292;0;0
13/3/2011;25;195;5;3;45;2;264;3168;1;238770;1.3;0;0;0.398039955;0;4302;4302;0;822;18;13;3.5;23236;7959;;java=7959;104;100;6;982;3436;8538;51.8;1935;19.4;18.6;2;"1=610;2=234;4=64;6=27;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1443;292;17;61;94;101;19;0;0;292;0;0
14/3/2011;25;195;5;3;45;2;264;3168;1;239580;1.3;0;0;0.396694215;0;4320;4320;0;822;18;13;3.5;23280;7986;;java=7986;104;100;6;984;3454;8547;51.7;1943;19.4;18.7;2;"1=610;2=234;4=66;6=27;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1451;292;17;61;94;101;19;0;0;292;0;0
5/4/2011;25;195;5;3;45;2;264;3168;1;239580;1.3;0;0;0.396694215;0;4320;4320;0;822;18;13;3.5;23277;7986;;java=7986;104;100;6;984;3454;8544;51.7;1943;19.4;18.7;2;"1=610;2=234;4=66;6=27;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1451;292;17;61;94;101;19;0;0;292;0;0
9/4/2011;25;195;5;3;45;2;264;3168;1;239580;1.3;0;0;0.396694215;0;4320;4320;0;822;18;13;3.5;23279;7986;;java=7986;104;100;6;984;3454;8547;51.7;1943;19.4;18.7;2;"1=610;2=234;4=66;6=27;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1451;292;17;61;94;101;19;0;0;292;0;0
10/4/2011;25;195;5;3;45;2;265;3188;1;239580;1.3;0;0;0.399198598;0;4320;4320;0;822;18;13;3.5;23279;7986;;java=7986;104;100;6;984;3454;8547;51.7;1943;19.4;18.7;2;"1=610;2=234;4=66;6=27;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1451;293;17;61;95;101;19;0;0;293;0;0
11/4/2011;25;195;5;3;45;2;265;3188;1;240300;1.3;0;0;0.398002497;0;4336;4336;0;822;18;13;3.5;23340;8010;;java=8010;104;100;6;986;3469;8569;51.7;1951;19.5;18.8;2;"1=610;2=235;4=66;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1457;293;17;61;95;101;19;0;0;293;0;0
14/4/2011;25;195;5;3;45;2;265;3188;1;240810;1.3;0;0;0.397159586;0;4341;4341;0;822;18;13;3.5;23401;8027;;java=8027;104;100;6;990;3474;8597;51.7;1955;19.6;18.8;2;"1=614;2=235;4=66;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1457;293;17;61;95;101;19;0;0;293;0;0
8/5/2011;25;195;5;3;45;2;265;3188;1;240810;1.3;0;0;0.397159586;0;4341;4341;0;822;18;13;3.5;23401;8027;;java=8027;104;100;6;990;3474;8597;51.7;1955;19.6;18.8;2;"1=614;2=235;4=66;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1457;293;17;61;95;101;19;0;0;293;0;0
10/5/2011;25;195;5;3;45;2;265;3188;1;240810;1.3;0;0;0.397159586;0;4341;4341;0;822;18;13;3.5;23401;8027;;java=8027;104;100;6;990;3474;8597;51.7;1955;19.6;18.8;2;"1=614;2=235;4=66;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1457;293;17;61;95;101;19;0;0;293;0;0
12/5/2011;25;195;5;3;45;2;265;3188;1;240810;1.3;0;0;0.397159586;0;4341;4341;0;822;18;13;3.5;23403;8027;;java=8027;104;100;6;990;3474;8598;51.7;1955;19.6;18.8;2;"1=614;2=235;4=66;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1457;293;17;61;95;101;19;0;0;293;0;0
26/5/2011;25;195;5;3;45;2;267;3228;1;240810;1.3;0;0;0.402142768;0;4341;4341;0;822;18;13;3.5;23403;8027;;java=8027;104;100;6;990;3474;8598;51.7;1955;19.6;18.8;2;"1=614;2=235;4=66;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1457;295;17;61;97;101;19;0;0;295;0;0
27/5/2011;25;195;5;3;45;2;269;3268;1;241530;1.4;246.913.580.246.914;0;0.405912309;0;4359;4359;0;822;18;13;3.5;23433;8051;;java=8051;104;100;6;991;3490;8604;51.7;1960;19.6;18.8;2;"1=614;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1463;297;17;61;99;101;19;0;0;297;0;0
19/7/2011;25;195;5;3;45;2;270;3278;1;241530;1.4;0;0;0.407154391;0;4359;4359;0;822;18;13;3.5;23433;8051;;java=8051;104;100;6;991;3490;8604;51.7;1960;19.6;18.8;2;"1=614;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1463;298;17;61;100;101;19;0;0;298;0;0
4/8/2011;25;195;5;3;45;2;270;3278;1;241530;1.4;0;0;0.407154391;0;4359;4359;0;822;18;13;3.5;23433;8051;;java=8051;104;100;6;991;3490;8604;51.7;1960;19.6;18.8;2;"1=614;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1463;298;17;61;100;101;19;0;0;298;0;0
5/8/2011;25;195;5;3;45;2;271;3283;1;241710;1.4;277.777.777.777.778;0;0.407471764;0;4364;4364;0;822;18;13;3.5;23466;8057;;java=8057;104;100;6;991;3490;8616;51.7;1960;19.6;18.8;2;"1=614;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1463;299;17;61;101;101;19;0;0;299;0;0
31/8/2011;25;195;5;3;45;2;266;3257;1;241980;1.3;0;0;0.403793702;0;4369;4369;0;822;18;13;3.5;23493;8066;;java=8066;104;100;6;992;3495;8630;51.7;1962;19.6;18.9;2;"1=615;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=24;20=18;30=6;60=3;90=3";1464;294;17;61;101;96;19;0;0;294;0;0
6/9/2011;25;195;5;3;45;2;265;3247;1;242580;1.3;0;0;0.401558249;0;4384;4384;0;822;18;13;3.5;23554;8086;;java=8086;104;100;6;996;3496;8655;51.7;1966;19.7;18.9;2;"1=619;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=23;20=19;30=6;60=3;90=3";1464;293;17;61;100;96;19;0;0;293;0;0
8/9/2011;25;195;5;3;45;2;265;3247;1;242580;1.3;0;0;0.401558249;0;4384;4384;0;822;18;13;3.5;23554;8086;;java=8086;104;100;6;996;3496;8655;51.7;1966;19.7;18.9;2;"1=619;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=23;20=19;30=6;60=3;90=3";1464;293;17;61;100;96;19;0;0;293;0;0
12/9/2011;25;195;5;3;45;2;265;3247;1;242580;1.3;0;0;0.401558249;0;4384;4384;0;822;18;13;3.5;23554;8086;;java=8086;104;100;6;996;3496;8655;51.7;1966;19.7;18.9;2;"1=619;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=23;20=19;30=6;60=3;90=3";1464;293;17;61;100;96;19;0;0;293;0;0
3/10/2011;25;195;5;3;45;2;265;3247;1;242580;1.3;0;0;0.401558249;0;4384;4384;0;822;18;13;3.5;23554;8086;;java=8086;104;100;6;996;3496;8655;51.7;1966;19.7;18.9;2;"1=619;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=23;20=19;30=6;60=3;90=3";1464;293;17;61;100;96;19;0;0;293;0;0
8/11/2011;25;195;5;3;45;2;265;3247;1;242580;1.3;0;0;0.401558249;0;4384;4384;0;822;18;13;3.5;23554;8086;;java=8086;104;100;6;996;3496;8655;51.7;1966;19.7;18.9;2;"1=619;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=23;20=19;30=6;60=3;90=3";1464;293;17;61;100;96;19;0;0;293;0;0
10/11/2011;25;195;5;3;45;2;261;3239;1;242580;1.3;0;0;0.400568884;0;4384;4384;0;822;18;13;3.5;23554;8086;;java=8086;104;100;6;996;3496;8655;51.7;1966;19.7;18.9;2;"1=619;2=235;4=67;6=28;8=13;10=6;12=7";"0=26;5=20;10=23;20=19;30=6;60=3;90=3";1464;289;17;61;100;92;19;0;0;289;0;0
12/11/2011;25;195;5;3;45;2;262;3244;1;244380;1.3;0;0;0.398232261;0;4425;4425;0;822;18;13;3.5;23650;8146;;java=8146;104;100;6;998;3536;8677;51.6;1984;19.8;19.1;2;"1=619;2=235;4=66;6=30;8=14;10=6;12=7";"0=26;5=20;10=23;20=19;30=6;60=3;90=3";1483;290;17;61;100;93;19;0;0;290;0;0
15/11/2011;25;195;5;3;45;2;262;3244;1;244890;1.3;0;0;0.397402916;0;4436;4436;0;822;18;13;3.5;23700;8163;;java=8163;104;100;6;999;3547;8698;51.6;1989;19.9;19.1;2;"1=619;2=235;4=67;6=30;8=14;10=6;12=7";"0=26;5=20;10=23;20=19;30=6;60=3;90=3";1487;290;17;61;100;93;19;0;0;290;0;0
17/11/2011;25;195;5;3;45;2;267;3334;1;251940;1.3;0;0;0.396999286;0;4582;4582;0;848;20;14;3.5;24187;8398;;java=8398;106;101;6;1017;3680;8843;51.3;2048;20.3;19.3;2;"1=625;2=239;4=73;6=30;8=16;10=6;12=7";"0=26;5=20;10=23;20=19;30=7;60=3;90=3";1548;295;17;62;103;94;19;0;0;295;0;0
8/1/2012;25;195;5;3;45;2;267;3334;1;252000;1.3;0;0;0.396904762;0;4584;4584;0;848;20;14;3.5;24192;8400;;java=8400;106;101;6;1017;3680;8845;51.3;2048;20.3;19.3;2;"1=625;2=239;4=73;6=30;8=16;10=6;12=7";"0=26;5=20;10=23;20=19;30=7;60=3;90=3";1548;295;17;62;103;94;19;0;0;295;0;0
21/1/2012;25;195;5;3;45;2;267;3334;1;252270;1.3;0;0;0.396479962;0;4589;4589;0;848;20;14;3.5;24227;8409;;java=8409;106;101;6;1018;3683;8866;51.3;2050;20.3;19.3;2;"1=625;2=240;4=73;6=30;8=16;10=6;12=7";"0=26;5=20;10=23;20=19;30=7;60=3;90=3";1551;295;17;62;103;94;19;0;0;295;0;0
